word,value
functioning,0.13344372995197773
oz,0.13335020106751472
floating,0.13333869853522629
mouth,0.13329662242904305
letdown,0.13323973305523396
hint,0.13320693897549063
utterly,0.13289009989239275
wide,0.13281105854548514
ashtray,0.13280498888343573
physically,0.1327175271580927
planet,0.13251943263458088
afternoon,0.13229219807544723
jamba,0.13221040228381753
considered,0.13214781030546874
premium,0.1321008454542607
hosed,0.13202685117721558
nearest,0.13193966471590102
custom,0.1318790167570114
vinegary,0.13186968863010406
smh,0.13181316829286516
observed,0.13181225396692753
taught,0.13180320989340544
bowling,0.1317947201896459
drunks,0.13177379360422492
stack,0.1317616999731399
flour,0.13172897091135383
mom,0.1316925047431141
\nthere,0.13159497128799558
capital,0.13145014841575176
thankful,0.13136568060144782
miso,0.13133853627368808
stands,0.13129572104662657
kathy,0.13129177317023277
styrofoam,0.13122905627824366
"\""must",0.13116606697440147
song,0.131126974709332
furniture,0.13104300692793913
girlfriend,0.1309927434194833
case,0.13098411832470447
pumps,0.1309770978987217
aber,0.1309153544716537
chatted,0.1308425022289157
bullshit,0.13080369774252176
multi,0.13074885867536068
soul,0.1307013828190975
atrocity,0.13067181408405304
stripper,0.1306357472203672
morning,0.13062734840787016
temperature,0.13054861378623173
slightly,0.13053639847203158
placed,0.13053568516625091
curries,0.13046712428331375
dash,0.13041489850729704
salmonella,0.1302572265267372
overbooked,0.13018067041411996
chip,0.13008237769827247
daughters,0.12985391751863062
foodie,0.1297899440396577
_,0.12975907837972045
movie,0.1296005113690626
lil,0.12955662212334573
year,0.12951015969156288
bulgogi,0.12945734662935138
steps,0.1294397171586752
shaking,0.1293252079631202
felt,0.12921477103373036
referring,0.12908614333719015
crack,0.12905937619507313
subs,0.12895873429079074
secret,0.12885038484819233
exact,0.12884578024386428
caprese,0.12862018845044076
er,0.12858289992436767
westside,0.12851864099502563
barbers,0.1284786030300893
bowl,0.12843124238133896
feet,0.12833180360030383
current,0.1283226457890123
rookie,0.12832161039113998
:-(,0.12830422481056303
those,0.12827340135117993
wild,0.12821074842941016
halfway,0.12820863665547222
pirate,0.12818580865859985
vanilla,0.12797273058095016
\nand,0.1279025370022282
circumstances,0.12788044929038733
sufficient,0.1278371810913086
shirt,0.12779132928699255
sample,0.127767053025309
\n-,0.12768098060041666
closing,0.12768088979646564
sweaty,0.1276689007645473
o.k,0.1275892578996718
luster,0.12757817516103387
popeye,0.12756205879850313
reasonably,0.1275343089364469
everytime,0.1274714504252188
inexpensive,0.12746573996264488
market,0.12726866130833514
yo,0.12726380038657226
\n\nvery,0.12717836163938046
bigger,0.1270342931675259
carries,0.12702183099463582
metal,0.12701023439876735
layover,0.12685383833013475
hottest,0.12680070422356948
"\""what",0.12675478495657444
cappuccino,0.12656822241842747
guards,0.12656515301205218
massive,0.12654966907575727
argument,0.12649404257535934
office,0.12641961290501058
stains,0.1263777808053419
professionally,0.12623796332627535
lighting,0.12623527040705085
dissapoint,0.12622925045434386
jump,0.12611017213203013
britney,0.12606674735434353
combined,0.12605317821726203
matzoh,0.12603945657610893
vraiment,0.1258446911815554
modern,0.12571971025317907
impersonal,0.1257068442646414
tlc,0.12568581104278564
qualities,0.1256386637687683
inventory,0.12562841118779033
\,0.1254658310499508
costco,0.1254640712722903
bouncers,0.12545201677130535
lover,0.12543598865158856
bums,0.12539606587961316
roller,0.12533582287142053
papa,0.12530350929591805
auf,0.12525403779000044
honesty,0.12522695632651448
listing,0.1251334836706519
bouffe,0.12511181086301804
takes,0.12506103988562245
serves,0.12504141611861996
repairs,0.12502242357004434
ewww,0.12496854807250202
compete,0.12485503498464823
additional,0.12484989577205852
mange,0.12484186596702784
baffled,0.12446872517466545
uneatable,0.12440529093146324
cigarettes,0.1243525194004178
center,0.12434055561607238
pleasantly,0.12430169247090816
pouring,0.12415943620726466
tap,0.12413562418078072
toby,0.12413091794587672
\nalso,0.12403382826596498
merely,0.12400057073682547
thus,0.12393389211501926
equipment,0.1237331967568025
giant,0.12369209050666541
\n\ntwo,0.12368331104516983
pace,0.12363128643482924
nv,0.12340491404756904
resembled,0.12329549714922905
chance,0.12327984315925278
breads,0.12327517149969935
starving,0.12325133758713491
dudes,0.12309691403061152
offensive,0.12308763398323208
point,0.12304674348706612
kitschy,0.12300953501835465
butchered,0.12275955616496503
black,0.12272090508486144
cracked,0.12269370688591152
howard,0.1226518526673317
michael,0.12260406897985376
\ni'm,0.12260347045958042
cafe,0.12252504359639715
stored,0.12247868813574314
responsibility,0.1224578944966197
sonic,0.12241075467318296
equal,0.12237950414419174
"\""too",0.1223786894697696
days,0.12233285463298671
bones,0.12230790324974805
briefly,0.12219211459159851
geez,0.12213817308656871
measure,0.12210797634907067
receiving,0.12201434030430391
visually,0.12199900904670358
slapped,0.12188728898763657
pickled,0.1218396665644832
capriotti,0.12181934248656034
stations,0.12167789979139343
example,0.12157877538993489
great.\n\nthe,0.12149371206760406
shots,0.12127075222088024
canceling,0.12125555839156732
nah,0.12123328261077404
ignore,0.12116944958688691
beach,0.12113997910637408
c'mon,0.12106179539114237
contacted,0.12102955381851643
textures,0.1210191510617733
tanks,0.12100678961724043
phones,0.12092786174616776
puking,0.12090062536299229
sober,0.12083155883010477
hooked,0.12076887115836143
april,0.12075269699562341
houses,0.12061868992168456
\nnot,0.12050662515684962
box,0.12049190455581993
discussing,0.12036225479096174
loyal,0.12020470236893743
exorbitant,0.12019085790961981
unusually,0.1201552776619792
sodium,0.12014683056622744
leaving,0.11996704446937656
inconsistency,0.1199642033316195
gon,0.11994072454399429
nit,0.11991488561034203
obvious,0.11973746330477297
spiced,0.11972837150096893
member,0.11969227390363812
tots,0.11957837484078482
lights,0.11955345529713668
dusty,0.1194940754212439
gimmick,0.11948288360144943
nutrition,0.11932098399847746
law,0.11929709796095267
lax,0.11925004189833999
stuffy,0.11906000063754618
hallways,0.11901826644316316
size,0.11885337166313548
zoo,0.11883656005375087
bacteria,0.11879544518887997
va,0.11872629402205348
iceberg,0.11871265852823853
functional,0.11870277673006058
gaming,0.1185693135485053
movies,0.11848295293748379
warrants,0.11832602322101593
recline,0.11828979291021824
recent,0.11826310203468893
throughout,0.11812810227274895
steep,0.11811879856395535
goldilocks,0.11811751034110785
overbearing,0.1180340584833175
pearl,0.11801351048052311
inept,0.11800321564078331
stacy,0.11799950711429119
omelette,0.11794733724673279
hawaii,0.11788152274675667
unexciting,0.11786650866270065
overcrowded,0.11782252078410238
coupon,0.11777781031560153
filled,0.11777512446860783
wore,0.11768382508307695
various,0.11764824169222265
republic,0.117643897770904
fat,0.11756834994594101
drastically,0.11751842126250267
wishing,0.1172025902196765
\n\nto,0.11707832664251328
immersed,0.1170782521367073
friendliness,0.11706652399152517
doubt,0.116984643653268
karaoke,0.11695005581714213
edgy,0.11692619323730469
bready,0.11687521636486053
dress,0.11676020234881435
cooler,0.11675459984689951
aware,0.11668216637917794
flow,0.11664571240544319
pike,0.11664368910714984
scared,0.11659054341726005
stone,0.11654843727592379
square,0.11647580641147215
dealt,0.11641442443942651
delivering,0.11640776786953211
drenched,0.11632287059910595
search,0.11629532161168754
\nfood,0.11629513651132584
awsome,0.11624531261622906
poisoned,0.11622682958841324
regardless,0.11618856989662163
ti,0.11612152634188533
de,0.11597949189308565
inadequate,0.11597730312496424
talks,0.11592857597861439
husbands,0.11582571436883882
preferred,0.115760812535882
sodas,0.11574227153323591
june,0.11571027006721124
mcds,0.11567592807114124
fork,0.11546861554961652
searching,0.11536962701939046
ve,0.11521747382357717
winning,0.11520663788542151
absurdly,0.11504210170824081
robbery,0.11496628262102604
flavour,0.11495447275228798
unethical,0.11492563039064407
remotely,0.11489899002481252
seared,0.11486596707254648
crooked,0.11476659681648016
wines,0.11475458787754178
refunds,0.11472413409501314
complicated,0.11461667064577341
unclear,0.11437214724719524
ironically,0.11436174972914159
diverse,0.1143555473536253
gallery,0.11432296223938465
certain,0.11423820616619196
desperation,0.11420819675549865
web,0.11420440999791026
rat,0.11414346564561129
increase,0.11401011515408754
balance,0.11395857628667727
repeatedly,0.11384411517065018
panang,0.11377365957014263
floors,0.11376059587928466
located,0.11374763098137919
advance,0.11371282557956874
explicit,0.1136198565363884
barrio,0.11361945141106844
sweating,0.11353734880685806
sale,0.11353510583285242
it.\ni,0.11351162008941174
coke,0.11350339034106582
flavored,0.11345996288582683
progressive,0.11336131510324776
tooth,0.11330647789873183
unnecessarily,0.11308934167027473
amc,0.11306331772357225
entertainment,0.1130041693977546
essence,0.11283042142167687
tank,0.11281934170983732
pressured,0.11267865195986815
prostitutes,0.11262761801481247
chaos,0.11261927522718906
mandatory,0.11261775903403759
disturbing,0.11240298114717007
apparent,0.1123268052469939
jammed,0.11227565351873636
fuddruckers,0.1121193990111351
favourite,0.11210905015468597
addressed,0.11208067834377289
"\""mexican\",0.11202391888946295
include,0.11194595304550603
race,0.11193256475962698
hook,0.11186494957655668
foot,0.11184591590426862
upbeat,0.1118114534765482
pump,0.11179273523157462
teachers,0.1117135975509882
states,0.11161746922880411
stays,0.11160166119225323
superior,0.11156647466123104
buddy,0.11153634492075071
possibly,0.11149408385972492
coughing,0.11142369452863932
sham,0.1113653052598238
hygiene,0.11135254381224513
dealing,0.11116145236883312
amazingly,0.1110699325799942
macaroons,0.11101346433861181
\n\none,0.11097401147708297
classic,0.11087291571311653
smelling,0.11072622693609446
dumpy,0.11053918115794659
overated,0.11048794910311699
goodwill,0.11042272509075701
skimp,0.11039722202986013
y,0.11036434792913496
inn,0.11036212227190845
practically,0.11029105784837157
p.m.,0.11025981791317463
geek,0.11025532335042953
calm,0.11023931484669447
aging,0.11015529558062553
layer,0.11015460290946066
garnish,0.11011002352461219
deleting,0.11000460386276245
magic,0.10995420650579035
benedict,0.10985635680845007
kierland,0.10980497673153877
outside,0.10980101071618265
uneven,0.10971588722895831
unfair,0.10970291960984468
knife,0.10965156060410663
excuses,0.10963861536583863
loss,0.10961096594110131
branch,0.10951366694644094
cake,0.1094204459222965
uneducated,0.10940669476985931
adventure,0.10938505141530186
jumper,0.1093155862763524
mccarran,0.10926349181681871
urgent,0.10924563487060368
loudly,0.10920591372996569
principle,0.10917133511975408
mango,0.10916894231922925
heart,0.1090541968587786
wreck,0.10904691182076931
supremely,0.10902409628033638
calorie,0.10878539294935763
swear,0.10878274447168224
invisible,0.10869983024895191
hamburgers,0.10869317571632564
number,0.10865723775350489
select,0.10858717595692724
silver,0.10858373338123783
encourage,0.10858206497505307
corrected,0.10856101423269138
flawed,0.10854475875385106
reps,0.10849866503849626
messy,0.10849064090871252
\ntook,0.10829364508390427
smoothies,0.1082718453835696
sugary,0.10820629203226417
random,0.10820149123901501
demand,0.10817382112145424
clients,0.10814811830641702
fillet,0.10811275988817215
harder,0.10810275842959527
viel,0.10806619143113494
ways,0.10803314475924708
gents,0.10803226474672556
wayne,0.1079286327585578
repeated,0.1079261174891144
underneath,0.10791625862475485
genuinely,0.10788365406915545
bunk,0.1078488677740097
wack,0.10781111568212509
samples,0.10768199374433607
host,0.10767959148506634
owners,0.10764801254845224
mesa,0.10759418789530173
handling,0.10751651262398809
americanized,0.10747576225548983
uncaring,0.10741349589079618
printing,0.107402210123837
dinning,0.10733207874000072
jiffy,0.10728607710916549
supervisor,0.10726955812424421
gold,0.10724354133708403
josh,0.1070328438654542
writing,0.10697812342550606
amd,0.10694313037674874
union,0.10690397548023611
south,0.10689801171247382
killer,0.10687848716042936
direct,0.10686362045817077
naw,0.10679583251476288
lets,0.10671218018978834
balanced,0.1067082486115396
cross,0.10670768667478114
request,0.10658544817124493
\ndon't,0.10653993673622608
sumo,0.10639847069978714
quiz,0.10637554293498397
venues,0.10634358326205984
shithole,0.10632986458949745
dilapidated,0.106295854318887
player,0.10624667000956833
entertain,0.10623937100172043
sing,0.10618928400799632
excessive,0.1061308053904213
offering,0.10608066484564915
combo,0.10602650127839297
tires,0.10600608561071567
dommage,0.1059606671333313
consignment,0.10588789661414921
distributor,0.10586587712168694
mauvaise,0.10583050549030304
concerns,0.10579935170244426
chilis,0.1057964387582615
options.\n\ni,0.10575853288173676
tickets,0.10570867368369363
palms,0.10570442327298224
aggravated,0.10567590594291687
"\""eh",0.10542933642864227
moon,0.10539672058075666
gouging,0.10527388751506805
sticks,0.10517142325988971
emily,0.10507263825275004
comped,0.10507253574905917
whether,0.10498215310508385
lifting,0.1049522525863722
oxygen,0.10488601587712765
assembly,0.10487518878653646
assault,0.1048029214143753
celebrated,0.10480073094367981
topless,0.1047885445295833
leash,0.10472594248130918
wise,0.104606831620913
laisse,0.104584950953722
marketplace,0.10457980446517467
kelly,0.10454944800585508
caesars,0.10451158054638654
marche,0.10447915643453598
basics,0.10430422890931368
snob,0.10428958106786013
heck,0.10422509317868389
settings,0.1042056146543473
install,0.10415725386701524
bogus,0.10415014065802097
resemble,0.10413476265966892
certificate,0.10411011369433254
rips,0.10409375699236989
retournerai,0.10405980795621872
checking,0.10403577267425135
electronic,0.10398114402778447
packet,0.10397336119785905
crime,0.1039153232704848
explore,0.10385479032993317
depot,0.10383233110769652
jerky,0.10374512104317546
fatburger,0.10373159125447273
nada,0.10366532579064369
knots,0.1036628590663895
steamed,0.1035173509735614
arizona,0.10336586645280477
cable,0.103327841963619
outdoor,0.10327271361893509
stores,0.10324645998480264
es,0.10320716013666242
jason,0.10319521138444543
boarding,0.10316635156050324
survive,0.10316112171858549
forty,0.10312889679335058
careful,0.10311971080955118
eateries,0.10302581870928407
drowned,0.10299535701051354
inspiring,0.10286488011479378
toaster,0.10281434375792742
china,0.10273669328307733
sheets,0.1026493099052459
mediocore,0.10262095928192139
bad\,0.1025788951665163
continued,0.10254309349693358
souvlaki,0.10250717680901289
haven,0.10249440756160766
bit,0.10246845583969844
hashbrowns,0.10227386350743473
rush,0.10225311061367393
recomend,0.1022210381925106
prepare,0.10222052480094135
shop\,0.10221908986568451
establishments,0.10217160946922377
pedi,0.1021383668994531
remembered,0.10205381270498037
darn,0.10202246636617929
invited,0.10201765343663283
nick,0.10197975672781467
delightful,0.10195120237767696
\n\nunfortunately,0.10193152725696564
w/,0.10191065352410078
fajita,0.10191037505865097
ein,0.10186745866667479
advise,0.10174863529391587
offended,0.10169232476619072
speaker,0.10169030306860805
defeats,0.10167685896158218
nonexistent,0.10166697949171066
lvh,0.10164753068238497
"\""meh",0.10162296332418919
phenomenal,0.10158810764551163
associate,0.10154794726986438
shard,0.10148554027546197
definetly,0.10141159128397703
comedy,0.10140817216597497
continuously,0.10140644945204258
cuts,0.10134376384667121
views,0.10130319197196513
vehicles,0.10127007216215134
sink,0.10126098804175854
laughed,0.1012296675471589
tammy,0.10119705926626921
comida,0.10102140950039029
easy,0.10092578861804213
linda,0.10090760583989322
attached,0.10089386533945799
thick,0.10081705368065741
salesmen,0.10072408732958138
offers,0.10069436873891391
honda,0.10062977322377264
intrigued,0.10050248354673386
everybody,0.1004664400825277
rd,0.10041048051789403
sometime,0.10040380927966908
est,0.10039755175239407
loaded,0.10037513385759667
trips,0.10033944371389225
stoners,0.10031016578432173
contacting,0.10027887066826224
unreal,0.1002045189961791
lux,0.10004432615824044
popeyes,0.10003716452047229
it!\nthe,0.10000833868980408
fountain,0.0999950363766402
ave,0.09997517347801477
americanos,0.09997488558292389
screen,0.09990526671754196
sarcastic,0.09977012081071734
couches,0.0996810644865036
incorrectly,0.09962535789236426
craptastic,0.09958540508523583
sooooooo,0.0995007436722517
katsu,0.0993920648470521
hum,0.09932969463989139
somewhat,0.09929979295702651
reflection,0.09926059050485492
responsive,0.0992000880651176
gamey,0.09918636362999678
tex,0.09918092284351587
teach,0.0991655106190592
transient,0.09914995124563575
revisiting,0.0991415698081255
questions,0.09911263399408199
\nwhen,0.09901693370193243
grading,0.09895936702378094
death,0.09894298808649182
kitchy,0.0989250154234469
repaired,0.09876797819742933
apps,0.09875907431705855
sundae,0.09875474194996059
grimy,0.09866102889645845
clips,0.09865756472572684
opened,0.09864989563357085
pages,0.0986457378603518
tamales,0.09852605336345732
sux,0.09852429386228323
champagne,0.09844295552466065
entree,0.0983842312998604
cried,0.09833032730966806
johnny,0.09823236719239503
easter,0.0982128216419369
traveling,0.09818448979785899
pretending,0.09818415716290474
showers,0.09813607530668378
caesar,0.0981291199568659
dismissive,0.09811219573020935
technicians,0.09809940680861473
born,0.09797988878563046
familiar,0.09797456010710448
known,0.09795814582321327
safety,0.09788176929578185
popular,0.09785911659128033
shed,0.09785585023928434
humble,0.09779842989519238
photo,0.09779061161680147
\n\neverything,0.09775272849947214
appointments,0.09772674718988128
minor,0.09771146683488041
grossly,0.09770241170190275
memories,0.09768256871029735
blame,0.09766282903729007
approached,0.09746770100900903
hookahs,0.09742604941129684
production,0.09742119745351374
ipod,0.09740489604882896
visiting,0.09740189093281515
thirsty,0.09739954210817814
christmas,0.09737747692270204
livid,0.09736442845314741
ours,0.09732613759115338
distracted,0.0973139856941998
coast,0.09727981989271939
network,0.09722928190603852
waren,0.09708222979679704
appearance,0.09706246652058326
la,0.09705931432108628
officially,0.09705875208601356
cop,0.09701312612742186
uninformed,0.09693205682560802
fabric,0.09690414858050644
client,0.09687089140061289
recognized,0.09687065077014267
---,0.09685474052093923
sliced,0.0968266319250688
competent,0.0968006846960634
spray,0.09676071861758828
ray,0.09670365962665528
french,0.0966996153947548
headed,0.09668152281665243
friendliest,0.09656352829188108
emailed,0.0964850690215826
aggressive,0.09645764803281054
unappealing,0.09644582262262702
ay,0.0963537604548037
university,0.09626027307240292
amazes,0.09620321821421385
colorful,0.09618912963196635
c-,0.09618780203163624
ads,0.09618774428963661
swallow,0.09615548746660352
v,0.09613459394313395
knew,0.09594827644468751
scallops,0.09590021445183083
nonetheless,0.09588309284299612
sin,0.09583332994952798
hugely,0.09583291289163753
responsible,0.09581609151791781
smooth,0.09577905619516969
geared,0.09575296635739505
nurse,0.09558884130092338
descent,0.09534037852426991
routine,0.09531656408216804
tavern,0.0951253876555711
panini,0.0951078700600192
disdain,0.09510397166013718
messing,0.09502721473108977
ethical,0.09499605372548103
mgmt,0.09498427738435566
pressure,0.0949809471348999
enrollment,0.09496885258704424
cougar,0.09476170688867569
yup,0.09476151270791888
annoyance,0.09469425678253174
.........,0.09466664347564802
required,0.09464203641982749
appts,0.09455280588008463
yah,0.09451845847070217
realized,0.0945153894572286
omelet,0.09445248468546197
soak,0.09440673119388521
viet,0.09437922399956733
flava,0.09434691071510315
mailed,0.09427548525854945
vague,0.09426381438970566
attract,0.09425095864571631
craps,0.09414144034963101
despise,0.09410791844129562
\n\nfyi,0.09400792419910431
duck,0.09398011968005449
frills,0.09389922581613064
convince,0.09381776815280318
heading,0.0937907270854339
light,0.09377947272150777
k.,0.09375212714076042
claw,0.09374945890158415
hibachi,0.0936967795714736
bass,0.09365672653075308
grey,0.09364808863028884
replaced,0.09361013909801841
granted,0.09359852445777506
bliss,0.09358860366046429
grab,0.0935680625407258
announced,0.09352239710278809
hopeful,0.09339648485183716
him.\,0.09339018911123276
dragon,0.09333678591065109
soap,0.09331788559211418
considerably,0.09328835923224688
instantly,0.09328432939946651
moved,0.09327506521367468
checks,0.09314588725101203
likey,0.09312175959348679
speaks,0.09310757787898183
sips,0.09310663770884275
louisiana,0.09310184349305928
squad,0.09308264404535294
sides,0.09305553538433742
degraded,0.09303683787584305
sloooow,0.09300839714705944
share,0.09297585039166734
coloring,0.09297191689256579
estimated,0.09294455545023084
opposite,0.09293942514341325
cent,0.09288688329979777
salon,0.09287888016842771
medication,0.09284139610826969
snooty,0.09284055646276101
killing,0.09281257330439985
vendor,0.09280558442696929
quesadilla,0.09279465029248968
forgetting,0.09270616923458874
reporting,0.09268140839412808
marsala,0.09265133203007281
associates,0.09263310011010617
pain,0.09261948280618526
measly,0.09261106210760772
bee,0.09260492026805878
strong,0.09253378295397852
testing,0.09246555529534817
pt,0.09239266812801361
german,0.0923896508757025
maker,0.09234981564804912
accommodate,0.09232327557401732
cigars,0.09229712566593662
douchebag,0.09226191602647305
assez,0.0921811587177217
express,0.09208385615784209
loser,0.09198205731809139
tattoo,0.09196769492700696
unedible,0.0918921772390604
nacho,0.09180431975983083
frat,0.0917021818459034
japanese,0.09166641348565463
margarita,0.0916134945146041
timeshare,0.09161030570976436
kylie,0.0915263444185257
tools,0.0915186342317611
difference,0.09151548381487373
alfredo,0.0914444817462936
hat,0.09137960395310074
menus,0.09137255101813935
ok-,0.0912381038069725
crusted,0.0912316546891816
powder,0.09119503665715456
spoon,0.09114730881992728
crave,0.09113480246742256
\n\nlet,0.09112981660291553
slaw,0.09102932416135445
feature,0.09102471458027139
slooooow,0.09096902376040816
hostesses,0.0909100814606063
passing,0.09089287254028022
misery,0.09078722074627876
november,0.09074167557992041
grits,0.090727495145984
sanitation,0.09071430563926697
puke,0.09065444208681583
anyway,0.09064264049811754
\n\nwill,0.0904865472111851
lipstick,0.09039430948905647
pastries,0.09037095939856954
primanti,0.09028702229261398
reminded,0.0902197232353501
\nif,0.09016458666883409
folks,0.09015847204136662
\n\na,0.09014073153957725
n'est,0.09012669743970037
underseasoned,0.09009733493439853
"\""don't",0.09007341507822275
discovered,0.09003868809668347
tropical,0.08991521992720664
telling,0.08989029961230699
faux,0.08988626999780536
burn,0.08982900407863781
postal,0.08979127556085587
candy,0.08977455057902262
budge,0.08976026717573404
artists,0.08967182273045182
slides,0.0896326843649149
users,0.08952863258309662
bid,0.08944694139063358
pet,0.08944262570003048
book,0.08929871140571777
\nhave,0.08929625898599625
intended,0.08929141249973327
ginger,0.08926944914855994
sbux,0.08924502693116665
bears,0.08923599973786622
notifying,0.08922974904999137
confident,0.08920839719939977
a+,0.08915839716792107
carnival,0.08913319278508425
luckily,0.08904725301545113
susan,0.08904254715889692
dust,0.08902793750166893
replied,0.08902554935775697
locals,0.08901293094095308
\n\nsave,0.08895862102508545
burritos,0.08893101154535543
bus,0.0888979272567667
redeem,0.08889533998444676
thief,0.08887361545930617
j,0.08886773698031902
sayin,0.08884957060217857
renewing,0.08880273997783661
consisted,0.0887847330304794
supporting,0.08877235965337604
icing,0.0887624945025891
pointing,0.08871605480089784
points,0.08869849311304279
frap,0.08868892258033156
"\""asian\",0.08868046663701534
\ntheir,0.08861987479031086
\n\nwell,0.08844998944550753
pong,0.0884211859665811
fired,0.08840851404238492
roast,0.08840464922832325
bean,0.08840012826840393
waaaay,0.08831004949752241
stab,0.08816012740135193
numbers,0.08813523454591632
bargains,0.08811660099308938
gyro,0.08807458324008621
immature,0.08807376865297556
punk,0.08807252976112068
spongy,0.08795682719210163
cocaine,0.08793613594025373
rate,0.08789703222282697
leather,0.08786691259592772
mass,0.08774705429095775
proceed,0.08771902619628236
enjoyment,0.08762267814017832
heated,0.08757849980611354
inexplicably,0.08752586971968412
inspect,0.08749380614608526
discounted,0.0874899122864008
staring,0.08746656216681004
summary,0.0874568119761534
renting,0.08745478512719274
interior,0.08739779776078649
dumbed,0.08731173817068338
lives,0.08731021522544324
driven,0.08730666135670617
blocking,0.08729854878038168
throw,0.08728658978361636
harassing,0.08723415061831474
playing,0.08721205689653289
medicore,0.08716750564053655
fitness,0.08712469303281978
mahi,0.08711627317825332
arriba,0.08706351672299206
biscuit,0.08703607736970298
van,0.08699121105019003
community,0.08693881082581356
mea,0.08683500438928604
pitas,0.08682468347251415
monopoly,0.08675010874867439
strongly,0.08671621303074062
si,0.08669654710683972
reuben,0.08667744760168716
signature,0.08663582522422075
wynn,0.08663101725687739
snow,0.08659292600350454
"\""new\",0.08657641522586346
tepid,0.08655412402004004
oozing,0.08655239315703511
pineapple,0.08652303682174534
reality,0.08647086017299443
highly,0.08645276458992157
arrange,0.08639690931886435
regulars,0.0863720337220002
botched,0.08636259753257036
caution,0.08627118193544447
b.s,0.08616290055215359
malibu,0.08615116029977798
dozens,0.0861139737535268
great.\n\ni,0.08609561249613762
ua,0.08608247339725494
cupcake,0.08606740184768569
acts,0.08601036324398592
meets,0.08585302461870015
se,0.08574342308565974
-this,0.0856664702296257
invest,0.0856635223608464
sells,0.08564323087921366
it!\ni,0.08561519719660282
land,0.08544436455122195
reschedule,0.08543129172176123
swimming,0.08541241649072617
loyalty,0.0853977664373815
inaccurate,0.08537318464368582
concept,0.08531293218402425
bordering,0.0852668983861804
carbs,0.08515898417681456
estrella,0.08506126701831818
outta,0.08503554109483957
thunderbird,0.08502167090773582
allergy,0.08500566618749872
undrinkable,0.08498244208749384
hotdog,0.0849745204905048
necessary,0.0849216089118272
smog,0.08490199595689774
learning,0.08486517891287804
apologetic,0.08485751447733492
shakes,0.08483684196835384
arugula,0.08483600418549031
\n\ntoday,0.08478043600916862
truly,0.08471497100254055
mash,0.0847082199761644
prawns,0.08468597056344151
jambalaya,0.08462304319255054
sleeping,0.08454997398075648
understatement,0.08453182131052017
pets,0.0845313158351928
\n\ngreat,0.08448756486177444
casey,0.0844676154665649
scant,0.08444076357409358
nuff,0.08443282055668533
\ntwo,0.0844268798828125
whopping,0.08441010490059853
toward,0.08437857474200428
timer,0.0843420336022973
communicate,0.0843108813278377
toto,0.08428787440061569
primary,0.08426019363105297
groceries,0.08424096612725407
suprised,0.08417800068855286
inexcusable,0.08415636443533003
westgate,0.08409530692733824
considerate,0.08406712021678686
impolite,0.08403055649250746
fear,0.08401903044432402
sneaky,0.083903300575912
annoy,0.0838713413104415
trays,0.08386843232437968
museum,0.08385425846790895
hundred,0.08384724982897751
restrooms,0.08375283377245069
funday,0.08374015986919403
jipped,0.08370544761419296
warned,0.08367610585992225
strippers,0.0836494080722332
collecting,0.08359817275777459
games,0.08359573676716536
taxes,0.08352629700675607
cho,0.08349245972931385
margaritas,0.08345332433236763
storage,0.08338779024779797
greater,0.08330701664090157
ravioli,0.08329816725745331
dissappointing,0.0832802951335907
mattress,0.08317388198338449
mood,0.08317323421943001
cutting,0.08312346006277949
dysfunctional,0.0830854307860136
extreme,0.08306537207681686
vile,0.08304544631391764
gentleman,0.08302008593454957
hash,0.0829694628919242
debris,0.08290115464478731
unsafe,0.08282987109851092
you\,0.08281042089220136
seven,0.08278319297824055
bloody,0.08276952872984111
fill,0.08270672886283137
auch,0.08269019529689103
rib,0.0826680397731252
headphones,0.08265829365700483
cheesecake,0.08258850885613356
barber,0.08255255268886685
mini,0.08254717962699942
kid,0.08254616940394044
cash,0.08241100536542945
lake,0.08233787043718621
harrahs,0.08226965460926294
shirts,0.0822582415130455
flop,0.08225803822278976
avg,0.08218564023263752
dough,0.08216795262706
involved,0.08216590608935803
august,0.08214552426943555
ham,0.08211920788744465
redneck,0.08209242392331362
till,0.08208552738506114
ist,0.08195966831408441
alway,0.08195238001644611
tee,0.0819061640650034
uninteresting,0.08189931511878967
buds,0.08188179187709466
pumpkin,0.08184353297110647
unforgivable,0.08183268457651138
dream,0.08179226564243436
sensational,0.08177299052476883
reflect,0.08174920873716474
jamais,0.08169636083766818
demographic,0.081673952518031
barista,0.08165100001497194
fab,0.08159513166174293
batch,0.08158043003641069
\n\nnever,0.08157719718292356
load,0.08155470449128188
firearms,0.0814695693552494
swanky,0.08146644261432812
mop,0.08140710019506514
salmon,0.08137299563531997
\n\nafter,0.08131820848211646
transportation,0.081309265922755
openings,0.08127324236556888
cars,0.08118629068485461
eric,0.08116747066378593
sits,0.08113143651280552
warn,0.081111147912452
tater,0.08107762667350471
ants,0.08099603152368218
forward,0.08093198407732416
rented,0.08093152666697279
trendy,0.08089196757646278
sake,0.08087549958145246
turtle,0.08084197313291952
dave,0.08083306241314858
ac,0.08081119062262587
windshield,0.0807589867617935
hearing,0.08075861402903683
mermaids,0.08075546100735664
prick,0.08073269249871373
unripe,0.08073072694242
engaging,0.08066396648064256
bum,0.08060174714773893
display,0.08052697917446494
common,0.0805169549130369
dined,0.08050933280901518
quarter,0.08050632092636079
voucher,0.0804969726013951
tradition,0.08047549007460475
